filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,label
five_127.wav,0.477937334,0.04656951,2450.5459,1480.149274,3921.489924,0.161088423,-278.4737933,94.57512701,-92.75422387,82.18746577,-6.409750794,15.67781097,-17.51346053,3.366240471,-2.708453954,3.312695121,15.02123049,-3.82151447,14.86452252,-6.112550465,12.3391833,6.669712878,-1.046460918,2.257686099,2.831353484,3.995448174,5
five_137.wav,0.457313714,0.070599735,2289.03635,1401.247134,3688.099365,0.149121094,-257.1814887,102.6217221,-97.52404206,79.01684299,1.868856032,3.478450748,-15.39547826,5.559679905,-7.122877357,-0.511407406,13.79924694,-4.045650734,16.56129494,-5.79310327,7.790733742,6.183351541,-1.083483576,5.625521274,2.507660325,1.286358644,5
five_147.wav,0.445469376,0.056419436,2203.362486,1390.230755,3531.445313,0.140984786,-263.4293061,111.0264644,-98.84066879,75.43569859,0.390504024,10.88601532,-22.17969216,4.679936131,-7.801346646,4.027935604,14.11010267,-4.169322466,19.21420649,-8.061317286,11.66091349,5.106904298,-2.775609992,2.847354368,1.712828855,2.125554835,5
five_017.wav,0.476642613,0.05706122,2310.671599,1421.556956,3762.077251,0.144454153,-264.2327476,104.789694,-99.62761836,78.96643165,0.50862648,11.32390934,-17.89103863,3.948490613,-8.343716016,3.273203882,12.31917242,-2.780476834,20.219654,-6.535283165,10.55804136,5.691059028,-1.128947343,3.288119871,4.461769399,0.874330499,5
five_027.wav,0.514697552,0.061739266,2427.573763,1411.073759,3875.976563,0.153540039,-262.4370189,101.0256463,-106.1939059,86.09684846,-1.867426671,9.848561167,-15.23855299,2.312342443,-3.008979906,5.032111148,12.05133139,-2.959542222,17.01100084,-7.073092926,10.30935912,6.048498143,-1.360525431,3.179678496,3.706952295,1.406092347,5
five_037.wav,0.45604264,0.05476607,2297.314295,1444.166011,3727.510794,0.150442023,-272.1998226,107.478002,-94.1734487,79.263782,-3.602344151,11.96342203,-20.15708433,2.729877749,-10.13490205,1.681868924,17.12510803,-1.454638443,18.67132489,-7.96699142,9.50546932,4.39765382,-0.61899885,3.505895948,3.10979225,3.080900648,5
five_047.wav,0.465753697,0.055597853,2299.820798,1412.957521,3697.789307,0.14934082,-260.8514656,108.3927523,-95.5718129,76.42665633,-5.455823532,8.445588557,-20.84515902,1.346712719,-6.481843973,2.305306692,14.20669828,-2.941568848,18.28815071,-5.574917187,9.631445499,4.113832512,-2.19685697,2.732913103,3.086061708,3.439144131,5
five_057.wav,0.44520828,0.0832014,2264.665608,1419.617795,3694.644326,0.140239515,-240.7476837,104.5624775,-98.39905866,68.33257878,0.091862502,2.194408982,-14.90124698,5.493683072,-9.84636246,4.36449539,14.10163024,-3.824634276,16.69359695,-7.50976826,9.17842065,4.644732337,-3.138696827,3.073186133,2.922296854,3.276041053,5
five_067.wav,0.45591164,0.066809304,2201.938476,1398.101127,3631.744706,0.144608347,-252.7198125,113.2854413,-99.08207448,74.04183586,-3.117680636,6.958715401,-18.08521917,3.334197377,-10.51433513,3.054953652,13.33621043,-3.376953782,18.59993915,-7.230360126,11.71079385,5.479430377,-1.407625833,4.450610443,3.001601294,2.122623873,5
five_157.wav,0.439713316,0.089455806,2237.835141,1345.564566,3658.377878,0.143580387,-230.7499678,114.0932233,-107.4378973,74.08750327,0.84747693,-0.767865608,-13.27911227,3.665371215,-10.24978329,4.632826587,12.63373898,-4.025522751,17.9144754,-8.795913068,7.527981412,3.759011045,-4.68544522,3.911234282,3.227054271,1.514935337,5
five_167.wav,0.469088206,0.07687167,2298.224887,1347.057729,3626.550293,0.150499132,-240.8356919,107.6541449,-103.9543782,80.27773314,0.655587272,4.385242524,-21.046979,6.598468121,-11.87726486,1.88143677,14.44680909,-7.641826045,17.98689331,-6.923587582,8.059817411,5.334863778,-0.4537003,2.627267043,3.278121976,3.101412691,5
five_177.wav,0.424182455,0.07199634,2162.402327,1375.97921,3516.712068,0.134508635,-241.9031989,113.7515881,-99.24573177,69.14884377,-0.747457498,2.825044861,-19.85831495,4.645310191,-10.57987291,4.327721112,13.94010428,-4.014496907,19.23322897,-8.359638599,9.705838858,5.521517386,-2.907647156,3.547000094,3.955072393,2.682857696,5
five_187.wav,0.449639042,0.08796574,2121.12294,1333.281779,3480.145623,0.13493796,-237.5374,118.6326823,-108.695617,72.5588239,8.106369187,-0.692165961,-16.40675172,2.550590794,-14.44466921,2.704250334,12.40654557,-2.031633916,19.69900272,-8.779960054,7.33256548,5.113177006,-3.780786016,2.562205899,2.353108773,1.747750656,5
five_197.wav,0.433333722,0.07378444,2203.633445,1366.214785,3580.745014,0.128572163,-245.1551735,112.7198642,-99.1601073,75.4434328,1.470291469,-1.370660911,-16.966078,4.452611288,-11.84407254,-1.126547743,12.8165473,-1.143234294,16.98426698,-8.960860985,8.657693996,5.171343188,-1.687656143,3.019707895,1.101112965,3.453778424,5
five_003.wav,0.538134515,0.06322219,2567.489116,1564.011855,4258.789063,0.168457031,-267.0894818,84.00151027,-92.74157138,86.27290128,-14.4764221,13.95604935,-10.46354197,0.004458022,1.313612259,8.275179569,6.619411005,3.902433813,7.882486941,-12.67671017,15.21446919,-2.293451528,4.439109306,-1.637039799,1.51843346,3.412415852,5
five_073.wav,0.492499892,0.06301207,2482.039268,1553.557948,4190.600586,0.154595269,-262.1460002,88.87809533,-90.58934967,80.93333291,-14.74197052,12.81890835,-10.44285517,-4.531342921,-1.209025039,5.767521584,7.073407703,8.219019643,9.417770116,-13.3884082,14.15711531,-4.089283759,3.758045095,-0.848797774,-0.650995524,3.601365302,5
five_083.wav,0.4824507,0.071259946,2448.352273,1507.890139,4113.439941,0.154947917,-259.6976297,91.79336617,-95.84004803,83.18595606,-11.95650432,8.714939894,-8.878949256,-1.732641564,-1.978337608,7.64661338,2.653584221,5.649131442,11.99272913,-14.55234246,14.24345399,-4.151504029,0.512196893,0.137479661,1.589254088,2.947488659,5
five_093.wav,0.470087532,0.06714687,2449.532179,1523.332052,4135.571289,0.15633138,-257.4310757,92.99837733,-94.49108125,79.70315656,-13.01762336,14.06631699,-12.69848344,-4.431780737,0.127721275,6.597388339,4.140643346,6.976881281,9.401561326,-12.21591141,15.25757386,-2.816682791,2.672861215,-3.103450463,1.117801489,2.933397771,5
five_103.wav,0.483057423,0.07694301,2576.42801,1541.434033,4218.713379,0.167399089,-248.0591758,88.97285599,-98.96382766,84.46211023,-18.38566372,13.86863488,-17.16680492,-1.308414624,-1.531219697,5.81159973,5.793178264,8.671946945,8.369095251,-14.06588137,18.86696372,-4.163974189,3.13760558,-2.258411065,0.14110653,1.492485801,5
five_113.wav,0.50566249,0.06299481,2612.481831,1546.825628,4322.790527,0.174780273,-262.5487967,92.18899924,-96.49320948,90.30576589,-21.80719459,16.02776791,-15.37114609,2.801916822,-0.363696681,3.748220898,3.943220922,7.521529226,10.06764665,-12.13395365,18.25775602,-4.710669752,3.478751354,-1.855752362,0.625704471,-0.429413867,5
five_123.wav,0.529544094,0.057268817,2603.853689,1574.079932,4363.703613,0.170141602,-266.8568433,87.20512164,-92.94048016,83.82914046,-18.9469681,19.16813974,-14.27531328,0.942300333,-2.353037779,3.924140113,8.259476953,9.266251686,12.25911229,-14.29064299,18.33818404,-3.425183402,1.75521165,1.306050763,1.690085282,4.002049335,5
five_133.wav,0.498386237,0.062257428,2469.53863,1558.020192,4134.375,0.155042146,-264.4124261,93.8620998,-91.72608631,74.11353345,-17.82438787,14.14942705,-8.841346759,-1.212015328,-0.903171985,5.222113512,6.213866184,7.80144549,7.804549068,-14.96935035,14.36311281,-1.257405276,3.690823678,1.160244965,-1.223889044,1.585170531,5
five_143.wav,0.436552053,0.06058415,2468.667622,1559.761741,4235.80772,0.155556127,-264.0762828,90.0400261,-95.15554627,78.3040499,-16.32241037,14.87876592,-10.93181578,-3.553622302,-0.218790212,5.406133696,5.003439665,10.02292754,9.113251419,-13.87399577,17.66629203,-2.625344277,4.472653194,1.68535604,-1.565002972,2.564193255,5
five_013.wav,0.457050336,0.05692536,2426.763905,1529.749763,4110.008481,0.151598479,-263.1604412,96.65185663,-96.96054671,80.41242674,-18.77093873,16.07845782,-11.75257579,-1.382111827,-0.498359899,6.463640458,6.994385777,11.52958771,8.993567703,-16.12736678,17.89785753,-6.496685212,3.008972162,2.020919321,-0.936176084,2.740817489,5
five_023.wav,0.453072512,0.061054617,2377.790005,1545.961878,4095.275236,0.146535773,-262.6794721,92.00488585,-95.28088133,78.54003577,-12.33822262,14.77903225,-9.117198728,-2.777996757,-1.99813562,6.871649828,5.029260151,7.669855954,8.644216017,-15.42755061,16.84276975,-6.129714952,1.499139155,1.315015519,-1.339888716,4.01396266,5
five_033.wav,0.439844049,0.057037454,2346.32653,1575.336751,4097.541889,0.140702097,-272.2451374,93.75065283,-90.80833544,74.79245479,-13.75438903,18.12405295,-10.03985357,-3.603343614,-0.847886091,5.338321284,6.318614246,8.127115818,6.824266935,-13.91352797,16.04411308,-3.892217103,4.863432224,1.350892225,-0.427015353,2.33731125,5
five_043.wav,0.435940215,0.057433866,2405.844982,1551.673178,4109.611816,0.149511719,-272.6861822,87.68487054,-89.69133832,77.29419687,-14.4239901,15.81176518,-10.29714053,0.761462391,-1.618088663,4.781459788,7.040057416,7.94324027,9.173904596,-13.62361769,16.6396732,-1.881331089,3.471523713,0.930723678,-0.795823106,0.941919868,5
five_053.wav,0.493226539,0.06990515,2544.486406,1548.36909,4230.67627,0.161241319,-247.3836855,90.3639104,-95.35950876,76.92846331,-19.10657732,13.15053411,-11.60503354,-0.619705739,4.387168016,6.029863057,1.784528972,6.597561344,10.0144202,-14.62414882,13.89809886,-5.058137152,2.420986651,1.668215875,0.991892906,1.525410251,5
five_063.wav,0.461817298,0.07103588,2624.406469,1577.21817,4325.78125,0.175509983,-247.4766904,82.51101892,-91.38289588,81.6341489,-22.93784037,15.0954983,-15.93065213,0.063505813,2.737414458,6.066972287,4.059879895,5.280397351,8.383621783,-13.44664295,20.35693603,-4.43608986,2.816962252,0.855981976,-2.200241177,3.519767677,5
five_153.wav,0.444893053,0.06346023,2524.665597,1516.18385,4188.841337,0.158892463,-258.766315,87.42802385,-101.7350305,82.93942351,-18.38931503,19.54052624,-12.15584934,0.17420153,0.052420215,8.669869579,3.997978339,5.113991588,12.14809711,-13.58417193,14.86404353,-5.493138743,1.939143947,0.890931713,2.134763706,2.331507798,5
five_163.wav,0.474358036,0.07041833,2589.702101,1525.239976,4235.707721,0.1671358,-242.4594145,94.41762374,-101.0329126,88.51436105,-26.13254364,12.27675363,-15.14358766,0.297193633,-0.717621428,6.971551448,2.408808848,5.84326061,9.070234073,-15.45234616,19.39850251,-9.25342052,2.296073311,1.178398512,-1.010047224,2.235274961,5
five_173.wav,0.469335057,0.056326233,2679.442742,1550.334376,4366.140265,0.180869655,-256.7339994,81.47400945,-100.7481272,84.63371962,-23.24433066,20.57851258,-15.29878738,1.46489031,-2.415919664,7.141867934,6.060197751,5.021918481,8.209941338,-13.11822077,20.74069787,-4.864877828,4.466727592,-0.209951551,0.865578698,2.473146326,5
five_183.wav,0.48152483,0.06245455,2559.961805,1525.756763,4246.655273,0.159923735,-262.4785244,90.31365876,-99.13471652,79.62057183,-21.99033543,17.48457817,-10.51240129,0.755023993,2.71619039,3.485647068,7.163440085,7.093077075,8.89137742,-14.67598891,14.92128995,-2.215318668,3.947562147,2.616234598,0.051112927,3.070659582,5
five_193.wav,0.488873865,0.07358453,2440.464858,1498.702487,4061.542107,0.15446921,-258.4022867,90.81200246,-96.76802132,82.57698925,-14.32944046,8.898497435,-12.80745346,2.449724578,0.112108908,7.144950277,4.42608215,7.47720142,8.910747366,-16.12456164,17.2466529,-4.913531647,2.913025793,1.254377464,-1.10240552,3.241927905,5
five_002.wav,0.368248777,0.08815381,2098.881835,1614.744494,3979.335938,0.097884115,-221.9695784,114.9580514,-88.5383822,64.33117097,-29.25148156,6.421504606,2.475360827,-8.298662792,3.949183303,7.670958039,6.629916485,3.301368074,-0.630730717,-12.23357339,7.87672052,0.605293,2.728787273,0.831326624,2.505168959,0.847127252,5
five_072.wav,0.482323928,0.072074935,2432.69099,1651.651907,4318.673886,0.152688419,-255.4436988,95.72086987,-85.93678002,71.65064636,-26.32271614,7.444152962,0.577936055,-1.475458566,0.389474759,9.089621645,6.615415959,1.363106384,2.578008214,-8.737511065,13.66810398,-2.167273299,3.482281852,-0.080527238,0.455486453,1.250407794,5
five_082.wav,0.437608308,0.05676479,2321.066597,1645.916533,4111.40625,0.142415365,-268.4925155,110.8787483,-83.55199557,82.07968266,-30.66811931,6.265860516,1.780164167,-3.225803695,-3.3456097,7.095769913,7.885973968,0.721155837,1.723914357,-9.497934321,13.78174887,-1.121980394,-1.041503116,-1.074557726,1.838267393,-2.034112044,5
five_092.wav,0.434152748,0.074969836,2295.222568,1634.768834,4081.370192,0.138183594,-228.1051866,116.0956068,-89.14911043,83.65471933,-33.27601313,4.442746656,-2.789638499,-6.445560045,3.033593732,6.504707221,6.145545198,5.616618491,3.902787046,-13.3822263,13.61755092,3.320565047,-2.533348688,1.175746017,5.597401016,-3.304952794,5
five_102.wav,0.406031438,0.0673077,2472.750828,1646.269478,4251.37207,0.153515625,-249.2285789,102.1425864,-85.64023157,86.08601216,-24.3344483,8.168205734,-5.144631652,-9.779350345,1.339551089,6.446442918,2.005847425,1.62777759,5.202627876,-11.94815799,9.363565207,-0.030122447,-3.132644357,-1.470413548,7.077208004,-1.210515205,5
five_112.wav,0.450754136,0.058897354,2386.246524,1623.728101,4238.452148,0.148502604,-269.2255758,99.34249813,-89.98881753,86.75777244,-20.28786078,12.94401269,-10.01318585,-3.617678973,1.21321747,4.965422016,3.935375382,5.083382778,4.160700496,-14.55415342,12.41753465,-1.054834599,0.872884456,-2.633716384,5.355351566,-2.08960806,5
five_122.wav,0.383752918,0.07445078,2027.957236,1584.237518,3984.988403,0.089569092,-256.148838,122.9776789,-87.18140924,69.80064522,-26.65262242,6.181242646,5.985070722,-10.25528209,9.127762356,10.71232994,6.895194376,5.546793844,2.358806115,-10.91412198,8.427494468,2.806867874,-1.870627392,-0.010789956,5.693784724,0.010256357,5
five_132.wav,0.393532931,0.057956822,2314.606316,1553.821839,4027.381897,0.136993408,-262.6221384,113.2733849,-92.90492974,81.21011634,-27.95421836,7.661100242,0.850511258,-8.35641189,-0.755482884,8.645989324,2.631622711,3.310085808,4.620470868,-13.2905605,8.155979507,0.721776293,1.224952462,-8.003066624,2.879815822,-1.643942795,5
five_142.wav,0.401794333,0.0448191,2346.675915,1615.260424,4159.945679,0.126953125,-274.5521273,113.9332306,-91.94422242,84.49767956,-27.46811071,6.706345659,-1.341737953,-7.589452769,2.671732885,10.30553652,2.704342924,4.074968617,0.650406721,-13.31047284,11.13269994,-3.145692561,0.824917538,-2.603865536,3.503816873,0.460878662,5
five_012.wav,0.346173917,0.07114601,2178.62788,1591.674793,4059.008789,0.111938477,-258.8400689,115.3338617,-87.79412426,71.07179111,-30.32679196,9.134091402,5.949607255,-13.91665055,3.372056861,4.453790075,3.280517148,4.471058435,1.71712473,-14.03330999,5.661299876,1.950384131,-3.909426442,-2.240547313,4.738315221,-2.101525698,5
five_022.wav,0.330239661,0.071197644,2279.808873,1641.842244,4184.020996,0.139621311,-265.0157976,102.6730574,-80.29864876,73.59909842,-24.84085263,6.999865784,3.883993421,-12.87513356,4.292872245,6.542144625,2.606645122,5.952666971,2.386946665,-12.87464663,6.093991098,0.611919577,-4.27839512,-3.507781177,4.642430352,-2.569460011,5
five_032.wav,0.37793898,0.08446401,2165.422651,1487.435294,3885.205078,0.121547154,-236.4085304,119.4620027,-104.7929394,71.79468832,-18.28895433,4.560357868,-4.961942085,-9.225521777,1.401610602,1.58266262,3.302976418,9.066764886,3.303722288,-14.33349005,9.017084426,-1.300204282,-5.001877701,-4.066909676,4.836858686,-2.039280495,5
five_042.wav,0.426762431,0.09742719,2164.149114,1526.931789,3875.976563,0.115164621,-231.273496,117.8907761,-99.04401762,80.41327698,-20.2145902,7.972584074,6.987470102,-4.572750157,-1.804556239,8.678969988,0.013504367,3.473974751,6.724076881,-16.75771603,8.505220788,2.778417775,0.259244026,-3.550216121,6.576715293,1.910792789,5
five_052.wav,0.414942652,0.10741099,2330.990838,1492.715576,3968.389893,0.155273438,-210.9805363,112.0877003,-104.7911742,82.89894853,-23.57329963,5.590352597,-8.006625378,-8.850145457,3.881392569,4.20544966,-2.212917019,3.603822023,1.61083498,-14.29138389,10.33858155,-2.326621534,-0.667235097,-4.319150041,3.736991313,-1.007844956,5
five_062.wav,0.327872948,0.107771486,2379.921711,1512.370784,3965.698242,0.146321615,-212.0669992,109.5118417,-99.14817125,89.71236175,-25.26914814,0.721199958,-5.029706731,-18.00411133,1.826386141,7.904362237,-8.940929982,3.918695564,4.760423123,-17.12582854,9.313340819,-3.521379251,-4.4117358,-7.144413785,3.717429858,-0.292467392,5
five_152.wav,0.397144963,0.08897082,2407.281038,1581.976445,4069.775391,0.152901786,-236.1132927,108.8811507,-93.693838,81.12414901,-23.24733053,8.19255942,-4.284020714,-12.63429551,2.850369698,5.527327065,-6.130067391,2.621520268,7.010578746,-18.55942054,5.086983032,-1.41501754,-2.700383177,-4.674021248,4.512428092,1.929392712,5
five_162.wav,0.435897992,0.07608828,2188.791974,1704.931734,4079.713792,0.091233474,-240.7865435,111.8679215,-87.05770578,78.17347544,-22.82009836,8.209619722,2.244697536,-8.297413894,-1.06717701,14.42255311,3.614327973,9.227107276,11.22651132,-18.2379173,13.95174633,1.159545451,-2.914546471,2.73687629,5.558241545,2.890092153,5
five_172.wav,0.378255129,0.07415184,2274.468718,1568.00528,4045.166016,0.12461635,-252.5439921,115.8498726,-94.27040704,82.3193751,-18.45705842,7.639432501,-1.628794005,-11.44177791,7.758470859,9.590494628,1.885679234,12.43111591,4.142802146,-16.50813478,11.76207431,-1.490271748,-2.114521796,-0.616193914,1.931831535,3.059567373,5
five_182.wav,0.392141456,0.08663603,2302.871518,1413.906058,3849.060059,0.139770508,-223.7262195,117.8191137,-110.456943,87.68305382,-15.37203931,0.039356488,-3.152988841,-8.382877264,-0.014862306,9.477038748,-1.07305967,11.29860662,3.42793626,-21.48163433,16.86186014,0.092634782,-0.070435114,-2.151324069,2.440007534,2.375608992,5
five_192.wav,0.419830761,0.06292456,2364.35208,1522.509795,3966.250376,0.148813101,-258.2261,117.4204226,-95.54435478,90.00562927,-15.89150327,3.82832929,-2.584775058,-13.50961555,-2.90821773,14.03805729,-0.924967804,9.616824517,9.350422501,-21.2712293,14.97808273,0.801419561,-4.830671298,-1.487138648,3.1510098,1.468967686,5
five_001.wav,0.517008787,0.040072195,2687.923755,1491.695881,4371.240234,0.196498326,-320.9615227,97.28430675,-96.14627394,83.3636333,-18.79716072,7.848515048,-5.445975707,-3.332148178,-1.358565992,2.453406309,0.747087651,-0.242454289,10.50012946,-14.62912053,8.671222009,-2.597192504,-1.324785388,0.976184871,-1.765052259,3.248482957,5
five_071.wav,0.525599482,0.038644407,2700.422854,1497.892149,4392.284047,0.193536932,-327.5295245,94.89438994,-97.94052455,84.79187637,-18.67495126,10.06479376,-6.638068829,-3.142439133,-0.256684174,5.301487951,1.543014631,-0.819781148,12.68139734,-12.12065623,9.591676069,-2.185931513,0.917033406,2.134888384,-1.492277444,3.553671291,5
five_081.wav,0.487380911,0.022458222,2321.411608,1581.412767,3978.797607,0.146166992,-355.7326013,112.5756299,-82.43695558,73.20356873,-18.89460528,17.16529215,-15.95882907,1.865164506,3.392588132,0.683255165,2.995018162,2.682541141,14.01472172,-12.72257317,10.26596472,-3.479738006,2.201487183,2.095960266,-1.269328834,2.66881317,5
five_091.wav,0.544590572,0.045853637,2749.088275,1555.260544,4508.642578,0.201729911,-317.8474332,94.77933146,-93.14746556,79.66798586,-18.84170362,6.84827816,-7.732742681,-3.473957003,0.783412543,4.991193481,-0.081174674,1.17714506,13.59590784,-14.63586854,8.273496422,-1.796075929,-0.360068799,1.689737783,-1.580454911,0.22846969,5
five_101.wav,0.513531651,0.041684955,2564.061692,1553.948946,4323.046875,0.182989211,-318.979203,102.4216778,-93.68714172,72.09088726,-19.16865256,9.717998923,-6.867478932,-4.706493362,1.545010046,4.775813769,-0.259875402,0.382656303,11.18900226,-12.67742406,9.476770557,-3.562170542,-0.418656673,0.49320203,-1.868999178,2.383416107,5
five_111.wav,0.508096244,0.03562107,2419.397567,1573.312812,4242.977242,0.155889096,-332.5796068,106.1113901,-86.88924225,68.33313325,-17.11235515,9.341958212,-5.754784559,-4.973505569,3.691068614,3.997854005,1.153423399,2.515306514,13.57455732,-12.62099767,7.167678167,-1.873322766,-1.299799114,2.461716472,-2.67521871,1.795450933,5
five_121.wav,0.529628815,0.056393385,2371.936935,1446.790392,4077.142013,0.143914474,-294.5482118,113.0225685,-102.4481207,74.95319587,-17.37324499,-5.515548626,-3.590217996,-6.34588011,-1.519869733,5.202712944,-5.865915203,3.694559865,16.79776784,-18.05787693,8.524839657,-0.958433823,-3.984537514,0.908779782,-2.86688648,4.31209988,5
five_131.wav,0.420646954,0.055895254,1990.469768,1316.254381,3517.807617,0.109440104,-258.1865569,142.6955882,-114.6369554,71.41008979,-15.14252873,-1.679449453,-11.89018988,-8.24796918,0.812774918,6.889265234,-4.846442765,3.099264967,14.75927324,-19.99042964,8.105019344,-2.506692065,-2.811477177,-0.4246417,-3.731428662,3.623763852,5
five_141.wav,0.388691006,0.069222465,2168.162457,1334.882867,3705.729675,0.118530273,-251.0414862,127.80246,-117.0056631,73.73916207,-17.77167703,-7.759850605,-1.954570193,-12.35288927,-2.578706903,5.383079222,-8.236149887,6.054376847,13.04453598,-19.10613901,11.61086796,-4.817767044,-4.72941106,1.260327676,-3.484702419,4.245649982,5
five_011.wav,0.430321064,0.054241788,1993.895835,1343.821161,3542.211914,0.103776042,-261.9625315,145.3845039,-113.5491108,74.89891299,-18.91420135,-4.990694627,-9.803724683,-5.905752569,-1.516138363,4.830760804,-3.753221731,2.673561631,12.6616216,-19.03102128,12.85673221,-3.837567731,-4.715774872,2.700737557,-4.920212191,0.634311999,5
five_021.wav,0.446685736,0.068529435,2106.183819,1309.49231,3687.202148,0.119075521,-242.6520865,136.4491474,-121.5747722,76.94953592,-17.23667123,-10.9426303,-6.898155879,-7.737708674,-2.010435539,6.473434995,-4.190021539,4.118508536,13.93334188,-21.37486222,11.18088237,-2.252334563,-7.058753604,3.329551335,-2.51167219,1.623044913,5
five_031.wav,0.51658196,0.04894918,2841.510932,1420.113229,4388.85831,0.212979403,-279.8068151,89.71094745,-105.2992261,91.54068735,-28.73681283,14.99950174,-13.84722267,-0.927145448,-1.221081584,4.330798841,1.061354503,-0.628610954,16.24254827,-16.26685582,11.07506585,-3.382183887,1.882565248,-0.685378019,-0.678507769,5.01312133,5
five_041.wav,0.515883195,0.054537896,2790.724519,1422.900649,4359.00546,0.205477628,-283.783623,85.71120741,-101.8204616,82.34862403,-19.813938,8.028035179,-7.759617062,-4.724888703,-0.250402596,4.262793174,2.220318857,-0.556202284,14.90855739,-14.80325372,7.057857877,-0.920537446,-2.691717409,1.760703824,-1.981155523,3.662618583,5
five_051.wav,0.504231512,0.05251639,2754.976571,1442.47728,4389.028533,0.193762738,-284.2823034,92.97581199,-100.5982079,78.11464773,-21.76494184,5.823991773,-5.664375317,-5.575265192,1.34255562,4.145822793,0.331956664,1.317827223,13.8662511,-15.25875384,6.862154528,0.003422263,-1.144896127,2.19299099,-1.524784845,2.195661983,5
five_061.wav,0.506006225,0.04693421,2642.860242,1404.026808,4274.808933,0.194081182,-289.7616769,93.63944715,-107.8711869,82.82817133,-20.21921028,7.775745121,-4.822519159,-4.907143377,0.451221223,6.096246462,1.735613337,2.286525729,13.10308216,-14.83443244,6.57405955,-2.67849909,0.874981734,-0.274354657,-1.597794625,2.633104139,5
five_151.wav,0.582233011,0.060830567,2797.281189,1426.186424,4329.110054,0.212826936,-290.4537246,91.59259223,-106.9691165,89.73086799,-20.09277747,1.627356037,-2.212380935,-0.931176965,-4.08397254,5.386901153,3.457056932,0.435421773,11.19379806,-16.05679846,9.256818796,-2.234385302,-1.416777695,2.790123241,1.432587439,2.52095111,5
five_161.wav,0.534450686,0.069066636,2765.054188,1422.565602,4319.022217,0.194897461,-276.5289048,94.08517231,-110.445237,88.97935144,-20.76893653,1.529523283,-3.422867373,-5.63602376,-2.670647502,4.684676207,-1.173718294,4.526423033,8.607656843,-18.03260031,13.61653817,-4.337198044,-2.309931299,1.82117546,-0.924365327,1.521883913,5
five_171.wav,0.516140437,0.063875616,2656.962967,1422.491543,4292.285156,0.190499442,-276.5176697,101.4031416,-110.5581377,81.12043088,-21.69617947,4.488097055,-5.515111719,-8.235732094,-1.479886363,5.08310516,-0.600434451,1.488944884,11.24767227,-16.30835514,11.38321685,-3.108752332,-3.766973901,1.854338095,-0.608033024,2.617259576,5
five_181.wav,0.539065353,0.0766705,2689.326412,1433.327476,4244.732666,0.194165039,-278.5749477,99.42468397,-106.1795139,86.46551753,-21.06604542,-3.411990521,-1.99509429,-6.38559114,-2.248797265,3.499413417,-2.679936889,2.78364779,13.59071259,-17.85151606,11.15318516,0.228883354,-5.150452007,3.661583027,-0.173261636,3.53766549,5
five_191.wav,0.471227688,0.06406756,2670.515632,1373.193463,4195.059482,0.193403764,-280.3025777,95.68629012,-106.9093037,82.78758478,-19.9296792,3.27935103,-3.466513453,-8.761367378,0.150775955,2.566996622,-2.339422153,3.070343672,9.466195884,-14.80660977,12.14714441,-2.699923467,-1.491279064,1.276396838,-1.877947818,5.248760601,5
five_005.wav,0.502121694,0.059342854,2509.238988,1480.903741,4037.061486,0.17572491,-280.8613359,105.5010909,-99.48255988,72.33475391,-29.13232437,4.90657992,-0.196262528,9.358261199,-7.529322069,-2.519078037,4.660362227,-0.901795563,7.751686625,-13.60657111,10.92925504,-9.329282473,1.567774646,5.21793868,-1.302703762,1.492521102,5
five_075.wav,0.462224796,0.050579444,2357.873227,1504.882204,4025.416992,0.165195313,-287.7402523,111.0517919,-94.25018363,65.57173374,-28.9447002,1.911848126,1.663575509,6.858660384,-9.316623364,-4.632693558,6.09199785,2.861908047,10.02422904,-13.37753219,11.35686551,-7.167551817,-1.649480857,4.464580641,-3.174483226,1.92863305,5
five_085.wav,0.474698391,0.057420935,2369.50419,1469.253935,3910.860352,0.168691406,-280.7068643,112.4224033,-98.81498402,67.25033252,-27.55133581,-0.854886928,0.314795639,9.428705724,-9.342559528,-5.56932376,6.389982298,0.846578596,6.606154852,-14.22779477,11.508392,-8.289208197,-2.553345719,4.274771127,-1.684658057,1.181724452,5
five_095.wav,0.499168804,0.049869105,2266.532717,1480.468027,3748.069336,0.154667969,-291.5050877,120.1863209,-95.91769377,61.86572467,-26.77599576,-1.15394147,-1.019870184,13.16174711,-9.766578346,-2.266540801,7.710199767,0.506051473,7.230709623,-14.65593575,11.98845265,-9.732218858,-2.372592161,5.471351086,-1.750441725,1.945029402,5
five_105.wav,0.474576659,0.05894964,2189.382081,1434.963984,3663.921323,0.150857677,-268.0944092,123.611307,-99.34933164,60.18451544,-27.52668102,-1.988144581,-3.148578295,12.67855815,-8.974857938,-3.59321222,9.150748183,0.175274216,6.469455412,-16.47223961,11.28582512,-9.599473255,-3.774914426,4.864507583,-2.251898762,2.203308946,5
